class,filename,mean_r,mean_g,mean_b,var_r,var_g,var_b,std_r,std_g,std_b,ratio_rg,ratio_gb,ratio_rb,lbp_mean,edge_mean,mean_gray,std_gray,var_gray
forest,forest_001.jpg,0.17416287527260121,0.20563974866537185,0.15748179709503665,0.004188232093256389,0.005446136159176089,0.0034246643655433265,0.06471655192650787,0.07379794142912179,0.0585206319646612,0.8468907762002408,1.3057172021554928,1.105853628475041,4.8345947265625,73.87365080068204,0.19547872476118694,0.07015645264886018,0.0049219278482717605
forest,forest_002.jpg,0.19736950703836506,0.22230002999659076,0.17800278526556684,0.005119386533476136,0.006456610347135619,0.00397027167056054,0.07154988842392514,0.08035303570578786,0.06301009181520481,0.8878119761010864,1.2487868759817131,1.108737817589456,4.89959716796875,75.15231387290036,0.213808462522861,0.07659062809944248,0.005866124312667108
forest,forest_003.jpg,0.18710762625614355,0.2547649256290271,0.18695793715952103,0.004513104481308586,0.004929364515894235,0.0034248122122249747,0.06717964335502673,0.07020943324008701,0.05852189515236989,0.7344036144616028,1.3626129137407215,1.0007471286186536,4.98040771484375,74.43772989736098,0.23549886564363798,0.0681625072892561,0.004646127399957891
forest,forest_004.jpg,0.14384957232424925,0.19074404010237406,0.12419904776264942,0.004998496557568816,0.00579962834740858,0.0029319570645776182,0.07070004637600187,0.0761552910007478,0.05414754901726964,0.7541102261689866,1.5356694503194814,1.1581247494879023,4.68768310546875,43.940933622199346,0.17598107175182837,0.07244146269500519,0.005247765517391829
forest,forest_005.jpg,0.2057080443895475,0.27104805260068376,0.2192436506960895,0.004342911390202137,0.006725327189094778,0.0032665319861426294,0.06590076926866739,0.08200809221713902,0.057153582443645906,0.7589077041462836,1.236230510826874,0.9382194719972177,4.71038818359375,70.18548567307235,0.25342820347849604,0.07611684095057959,0.005793773476295831
forest,forest_006.jpg,0.1259221114038204,0.14580770119834435,0.12929375002253726,0.001871493389345687,0.0019890054034368476,0.001633390707014683,0.04326076038797385,0.044598266820997066,0.04041522865226279,0.8635584731413263,1.1276370652276557,0.9738473275668535,4.728271484375,31.207991918007206,0.14039135748723233,0.04281716097626871,0.0018333092740677082
forest,forest_007.jpg,0.2364996278091625,0.2282731060138609,0.1854781669668712,0.0019862624171861367,0.001957946246928531,0.001727936554163405,0.0445675040493198,0.044248686386474015,0.041568456239838944,1.0359926844293188,1.230661285550529,1.2750119410657723,4.93243408203125,45.67138756561744,0.22693572679007454,0.043613689177610195,0.0019021538836811929
forest,forest_008.jpg,0.2213424263731948,0.28808205527892083,0.22209503315035534,0.0051688515964512585,0.0075560407019008395,0.003493359988480055,0.07189472579022232,0.08692548936819879,0.05910465284967043,0.768304513496211,1.297053250854977,0.9965664588220101,4.7242431640625,71.19559417486158,0.2691422198409845,0.08103870213072353,0.006567271243032136
forest,forest_009.jpg,0.17691381575648446,0.2530326144298254,0.17104246144434307,0.00220202861695017,0.002169631662539307,0.0015104427098713452,0.04692577774475528,0.04657930508862607,0.03886441444137999,0.6991463321508906,1.4792690633812187,1.0342664131381034,4.900634765625,31.790300914747377,0.23094587968148717,0.04534791155602618,0.0020564330824931728
forest,forest_010.jpg,0.14430967918156395,0.1934482231350986,0.1478085993185779,0.01223732064195102,0.015299292129980725,0.009334811658345196,0.1106224237754309,0.12369030734047323,0.09661682906380853,0.7459475066138052,1.3086866201335055,0.9762619849383666,4.6212158203125,93.30503685629722,0.17971566566780134,0.11865382047639617,0.014078729113644849
